Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,DailyCases,CumulativeCases,Deaths
2020-10-25,S92000003,Scotland,937,58795,1075.6494694474936,169.70362239297475,23,2871,52.52469813391877,3263,745777,13643.926088547383,9034,1067,11.810936462253707,8.156153888508703,3557,5477,114.0,,10.0,,237,830,937,58795,2871
2020-10-26,S92000003,Scotland,1344,60139,1100.237833882181,169.5206732528357,31,2902,53.0918404683498,6007,751784,13753.823637028903,22064,1515,6.866388687454678,8.002938560878475,7976,14088,139.0,,9.0,,312,1203,1344,60139,2902
2020-10-27,S92000003,Scotland,1301,61440,1124.03951701427,162.4405415294548,16,2918,53.38455909257227,5304,757088,13850.859860958652,24871,1481,5.95472638816292,7.798096995379311,8185,16686,137.0,,8.0,,393,1088,1301,61440,2918
2020-10-28,S92000003,Scotland,1265,62705,1147.1825832418588,156.7142334431028,29,2947,53.915111598975486,4809,761897,13938.84010245152,23407,1458,6.228905882855556,7.618628898030964,7050,16357,131.0,,2.0,,347,1111,1265,62705,2947
2020-10-29,S92000003,Scotland,1096,63801,1167.2338090010976,149.48774240761068,29,2976,54.445664105378704,4503,766400,14021.22210025613,19969,1271,6.364865541589464,7.366864139332916,6949,13020,103.0,,7.0,,276,995,1096,63801,2976
2020-10-30,S92000003,Scotland,1089,64890,1187.1569703622392,145.993413830955,35,3011,55.085986095865344,4236,770636,14098.719356019026,16070,1252,7.790914747977598,7.299223469884517,6474,9596,132.0,,10.0,,276,976,1089,64890,3011
2020-10-31,S92000003,Scotland,741,65631,1200.7135016465422,142.20636663007684,24,3035,55.52506403219905,2755,773391,14149.121844127332,8474,857,10.113287703563842,7.18465723349127,3877,4597,105.0,,5.0,,224,633,741,65631,3035
2020-11-01,S92000003,Scotland,969,66600,1218.441273326015,142.79180387852176,35,3070,56.165386022685695,3139,776530,14206.54957921698,8813,1126,12.77658005219562,7.245204903451176,3521,5292,105.0,,11.0,,249,877,969,66600,3070
2020-11-02,S92000003,Scotland,1474,68074,1245.4079765825102,145.1701427003293,29,3099,56.69593852908891,6272,782802,14321.295279912183,22717,1673,7.364528767002685,7.334239589449893,8075,14642,113.0,,8.0,,362,1311,1474,68074,3099
2020-11-03,S92000003,Scotland,1388,69462,1270.801317233809,146.76180021953897,35,3134,57.33626051957556,5895,788697,14429.14379802415,26746,1614,6.034547222014506,7.3306602427969185,8631,18115,118.0,,13.0,,419,1195,1388,69462,3134
2020-11-04,S92000003,Scotland,1300,70762,1294.5847054518845,147.40212221002562,19,3153,57.683863885839735,5495,794192,14529.674350530551,25003,1494,5.975282966044074,7.267278076874922,7741,17262,125.0,,5.0,,311,1183,1300,70762,3153
2020-11-05,S92000003,Scotland,1290,72052,1318.1851445298207,150.951335528723,41,3194,58.43395536040981,5357,799549,14627.680204903038,22018,1521,6.907984376419293,7.345137514344467,7500,14518,101.0,,6.0,,366,1155,1290,72052,3194
2020-11-06,S92000003,Scotland,1131,73183,1338.8766922795462,151.719721917307,27,3221,58.927918038785215,5064,804613,14720.325649469449,18124,1334,7.3604060913705585,7.292922400394253,7143,10981,99.0,,7.0,,294,1040,1131,73183,3221
2020-11-07,S92000003,Scotland,837,74020,1354.189535309184,153.47603366264178,37,3258,59.60482985729967,3402,808015,14782.564946944747,9826,976,9.932831263993489,7.308232080271976,4004,5822,88.0,,5.0,,193,783,837,74020,3258
2020-11-08,S92000003,Scotland,873,74893,1370.1609952433223,151.719721917307,36,3294,60.26344676180022,3031,811046,14838.016831320894,9076,1001,11.029087703834287,7.200209722118194,3693,5383,81.0,,7.0,,233,768,873,74893,3294
2020-11-09,S92000003,Scotland,1295,76188,1393.8529088913283,148.44493230881815,42,3336,61.0318331503842,6088,817134,14949.396267837545,22873,1492,6.522974686311371,7.056394296230904,8647,14226,103.0,,4.0,,409,1083,1295,76188,3336
2020-11-10,S92000003,Scotland,1285,77473,1417.361873399195,146.560556165386,36,3372,61.69045005488474,5651,822785,15052.780826930111,26678,1448,5.4276932303770895,6.935732570846868,9122,17556,107.0,,5.0,,329,1119,1285,77473,3372
2020-11-11,S92000003,Scotland,1246,78719,1440.1573362605195,145.5726308086352,37,3409,62.36736187339919,5396,828181,15151.50018294914,25377,1438,5.6665484493833,6.874570805840026,8691,16686,115.0,,9.0,,339,1099,1246,78719,3409
2020-11-12,S92000003,Scotland,1194,79913,1462.0014635931211,143.8163190633004,32,3441,62.95279912184412,5031,833212,15243.541895353092,21064,1358,6.447018609950626,6.801335157647836,7519,13545,112.0,,8.0,,304,1054,1194,79913,3441
2020-11-13,S92000003,Scotland,1053,80966,1481.266008049762,142.38931577021586,38,3479,63.64800585437248,5081,838293,15336.49835345774,17599,1254,7.12540485254844,6.767904719494615,6972,10627,109.0,,6.0,,273,981,1053,80966,3479
2020-11-14,S92000003,Scotland,903,81869,1497.7863154043175,143.59678009513354,41,3520,64.39809732894255,4088,842381,15411.287961946578,11557,1079,9.336332958380202,6.757360829657885,4383,7174,100.0,,11.0,,253,826,903,81869,3520
2020-11-15,S92000003,Scotland,812,82681,1512.6417855836078,142.4807903402854,34,3554,65.0201244054153,3525,845906,15475.777533845592,9943,963,9.685205672332293,6.6858636030527565,3881,6062,95.0,,8.0,,219,744,812,82681,3554
2020-11-16,S92000003,Scotland,1273,83954,1535.9312111233075,142.0783022319795,33,3587,65.62385656787413,6393,852299,15592.73691913648,23803,1473,6.18829559299248,6.626182721785606,9097,14706,95.0,,6.0,,379,1094,1273,83954,3587
2020-11-17,S92000003,Scotland,1224,85178,1558.3241858763265,140.96231247713135,36,3623,66.28247347237468,6430,858729,15710.373216245884,28538,1429,5.007358609573201,6.523016224135306,9916,18622,111.0,,4.0,,430,999,1224,85178,3623
2020-11-18,S92000003,Scotland,1110,86288,1578.63154043176,138.4742041712404,24,3647,66.72155140870838,5789,864518,15816.282473472373,25883,1276,4.929876753081173,6.382102365106548,9118,16765,97.0,,8.0,,305,971,1110,86288,3647
2020-11-19,S92000003,Scotland,980,87268,1596.560556165386,134.55909257226492,25,3672,67.17892425905599,4980,869498,15907.391145261618,20409,1172,5.742564554853251,6.277408300177155,7062,13347,97.0,,5.0,,320,852,980,87268,3672
2020-11-20,S92000003,Scotland,858,88126,1612.2575923893155,130.99158433955358,29,3701,67.7094767654592,4563,874061,15990.87083790706,17432,1049,6.0176686553464895,6.136008432377422,7190,10242,110.0,,10.0,,292,757,858,88126,3701
2020-11-21,S92000003,Scotland,762,88888,1626.1983168679103,128.41200146359313,33,3734,68.31320892791804,3078,877139,16047.18258324186,10072,895,8.886020651310563,6.067754262198707,4001,6071,87.0,,4.0,,249,646,762,88888,3734
2020-11-22,S92000003,Scotland,706,89594,1639.1145261617269,126.4727405781193,36,3770,68.97182583241859,3060,880199,16103.165020124405,9112,865,9.49297629499561,6.0325769506613725,3682,5430,68.0,,2.0,,204,661,706,89594,3770
2020-11-23,S92000003,Scotland,1153,90747,1660.2085620197586,124.27735089645078,31,3801,69.53896816684961,5789,885988,16209.074277350895,22966,1381,6.013236958982844,6.001696277118115,9159,13807,107.0,,8.0,,346,1035,1153,90747,3801
2020-11-24,S92000003,Scotland,990,91737,1678.3205268935235,119.99634101719722,30,3831,70.08781558726673,5566,891554,16310.903768752283,26749,1171,4.377733747055965,5.888118953725975,9516,17233,105.0,,12.0,,326,845,990,91737,3831
2020-11-25,S92000003,Scotland,929,92666,1695.3165020124404,116.68496158068056,32,3863,70.67325283571166,4939,896493,16401.262349066958,24130,1095,4.537919602154994,5.828684954535035,8438,15692,86.0,,6.0,,250,845,929,92666,3863
2020-11-26,S92000003,Scotland,799,93465,1709.93413830955,113.37358214416392,23,3886,71.09403585803148,5094,901587,16494.45664105379,20740,971,4.681774349083896,5.660780024542496,7523,13217,104.0,,8.0,,248,723,799,93465,3886
2020-11-27,S92000003,Scotland,735,94200,1723.3809001097693,111.12330772045372,24,3910,71.53311379436516,4858,906445,16583.333333333332,17188,911,5.300209448452408,5.565949128339836,7397,9791,92.0,,7.0,,259,652,735,94200,3910
2020-11-28,S92000003,Scotland,571,94771,1733.8272960117088,107.62897914379803,41,3951,72.28320526893525,3151,909596,16640.980607391146,9829,693,7.0505646556109465,5.421760484722372,4153,5676,63.0,,3.0,,161,532,571,94771,3951
2020-11-29,S92000003,Scotland,555,95326,1743.9809732894255,104.8664471276985,28,3979,72.79546286132455,2895,912491,16693.9443834614,8442,672,7.960199004975125,5.301282642797823,3559,4883,69.0,,4.0,,165,507,555,95326,3979
2020-11-30,S92000003,Scotland,972,96298,1761.7636297109402,101.55506769118185,32,4011,73.38090010976948,6873,919364,16819.68532747896,24479,1140,4.657052984190531,5.057123528204505,9481,14998,88.0,,6.0,,335,805,972,96298,4011
2020-12-01,S92000003,Scotland,923,97221,1778.649835345774,100.32930845225026,27,4038,73.8748627881449,6333,925697,16935.547017929013,27808,1089,3.916139240506329,4.954907401821802,9650,18158,84.0,,6.0,,325,764,923,97221,4038
2020-12-02,S92000003,Scotland,948,98169,1795.9934138309552,100.67691181851448,20,4058,74.24076106842298,6029,931726,17045.847054518847,26054,1118,4.291087740845936,4.901144640998959,8905,17149,102.0,,5.0,,329,789,948,98169,4058
2020-12-03,S92000003,Scotland,803,98972,1810.68422978412,100.75009147457008,36,4094,74.89937797292353,5226,936952,17141.456275155506,20640,962,4.660852713178294,4.898095804819994,7229,13411,75.0,,4.0,,251,711,803,98972,4094
2020-12-04,S92000003,Scotland,646,99618,1822.502744237102,99.1218441273326,29,4123,75.42993047932676,4667,941619,17226.838638858397,17262,792,4.588112617309697,4.806934594168637,7326,9936,86.0,,5.0,,230,562,646,99618,4123
2020-12-05,S92000003,Scotland,662,100280,1834.6139773143068,100.78668130259788,19,4142,75.77753384559092,3735,945354,17295.170142700328,10211,781,7.648614239545588,4.858557703712489,3745,6466,78.0,,3.0,,176,605,662,100280,4142
2020-12-06,S92000003,Scotland,643,100923,1846.3776070252468,102.39663373582144,29,4171,76.30808635199415,3415,948769,17357.64727405781,9893,747,7.550793490346709,4.861859813563921,4055,5838,66.0,,1.0,,180,567,643,100923,4171
2020-12-07,S92000003,Scotland,949,101872,1863.7394804244416,101.97585071350164,29,4200,76.83863885839736,6136,954905,17469.904866447127,24395,1104,4.525517524082804,4.838437433492585,10029,14366,92.0,,5.0,,303,801,949,101872,4200
2020-12-08,S92000003,Scotland,1040,102912,1882.7661909989024,104.11635565312842,28,4228,77.35089645078668,5730,960635,17574.7347237468,28025,1190,4.246208742194469,4.90474794841735,10285,17740,105.0,,7.0,,326,864,1040,102912,4228
2020-12-09,S92000003,Scotland,996,103908,1900.9879253567508,104.99451152579584,23,4251,77.77167947310647,5153,965788,17669.008415660446,24867,1160,4.664816825511722,4.978823738109141,8734,16133,97.0,,3.0,,298,862,996,103908,4251
2020-12-10,S92000003,Scotland,891,104799,1917.2886937431392,106.60446395901938,23,4274,78.19246249542627,4505,970293,17751.427003293087,20203,1038,5.1378508142355095,5.051313994186391,7443,12760,94.0,,7.0,,274,764,891,104799,4274
2020-12-11,S92000003,Scotland,864,105663,1933.0954994511528,110.5927552140505,20,4294,78.55836077570436,4454,974747,17832.912550311015,17872,1015,5.679274843330349,5.1931850058317215,7699,10173,92.0,,5.0,,218,797,864,105663,4294
2020-12-12,S92000003,Scotland,677,106340,1945.4811562385653,110.86717892425906,23,4317,78.97914379802414,3293,978040,17893.1577021588,10120,772,7.628458498023716,5.190027700831025,4116,6004,69.0,,3.0,,131,641,677,106340,4317
2020-12-13,S92000003,Scotland,720,107060,1958.653494328577,112.27588730332968,26,4343,79.45481156238566,3278,981318,17953.12843029638,9838,824,8.375686115064038,5.24903931421815,3971,5867,70.0,,4.0,,177,647,720,107060,4343
2020-12-14,S92000003,Scotland,1083,108143,1978.4668862056349,114.7274057811928,31,4374,80.02195389681668,5669,986987,18056.8422978412,24158,1253,5.186687639705274,5.368551187047963,9888,14270,93.0,,6.0,,322,931,1083,108143,4374
2020-12-15,S92000003,Scotland,1033,109176,1997.3655323819976,114.5993413830955,32,4406,80.60739114526162,5544,992531,18158.269301134285,27802,1170,4.208330335947054,5.362598250037076,10007,17795,84.0,,8.0,,255,915,1033,109176,4406
2020-12-16,S92000003,Scotland,1028,110204,2016.172703988292,115.18477863154044,31,4437,81.17453347969264,5236,997767,18254.06147091109,24815,1176,4.739069111424541,5.376535517179989,8679,16136,112.0,,6.0,,310,866,1028,110204,4437
2020-12-17,S92000003,Scotland,911,111115,2032.839370654958,115.55067691181851,36,4473,81.8331503841932,4921,1002688,18344.090742773507,21198,1043,4.920275497688461,5.340824576776655,7618,13580,98.0,,5.0,,287,756,911,111115,4473
2020-12-18,S92000003,Scotland,920,112035,2049.67069154775,116.57519209659716,23,4496,82.25393340651299,5090,1007778,18437.21185510428,18643,1064,5.707235959877703,5.346552052367215,7309,11334,88.0,,8.0,,275,789,920,112035,4496
2020-12-19,S92000003,Scotland,747,112782,2063.3369923161363,117.85583607757044,27,4523,82.74789608488841,3994,1011772,18510.28174167581,11629,888,7.6360822082724225,5.372131254390475,4341,7288,94.0,,8.0,,234,654,747,112782,4523
2020-12-20,S92000003,Scotland,812,113594,2078.1924624954263,119.53896816684964,29,4552,83.27844859129162,4401,1016173,18590.797658251005,13112,950,7.245271507016474,5.336842179729338,4365,8747,70.0,,4.0,,201,749,812,113594,4552
2020-12-21,S92000003,Scotland,1304,114898,2102.049030369557,123.58214416392244,25,4577,83.73582144163923,6900,1023073,18717.032564946945,30734,1512,4.919632979761827,5.2746851615258254,11081,19653,107.0,,10.0,,390,1122,1304,114898,4577
2020-12-22,S92000003,Scotland,1326,116224,2126.308086351994,128.94255396999634,28,4605,84.24807903402854,6640,1029713,18838.51079399927,32415,1500,4.627487274409996,5.3315065619550825,9241,23174,104.0,,3.0,,303,1197,1326,116224,4605
2020-12-23,S92000003,Scotland,1313,117537,2150.32930845225,134.156604463959,35,4640,84.88840102451519,5844,1035557,18945.426271496523,27703,1504,5.429014908132693,5.4434679671114425,8336,19367,105.0,,6.0,,265,1239,1313,117537,4640
2020-12-24,S92000003,Scotland,1017,118554,2168.935236004391,136.09586534943284,36,4676,85.54701792901574,3355,1038912,19006.805708013173,13951,1140,8.171457243208371,5.775135470722804,4742,9209,95.0,,1.0,,205,935,1017,118554,4676
2020-12-25,S92000003,Scotland,515,119069,2178.3571167215514,128.6864251738017,35,4711,86.18733991950238,1201,1040113,19028.77789974387,4510,598,13.259423503325944,6.036373401763469,2367,2143,78.0,,5.0,,122,476,515,119069,4711
2020-12-26,S92000003,Scotland,1050,120119,2197.566776436151,134.22978412001464,34,4745,86.80936699597513,2642,1042755,19077.11306256861,8945,1176,13.147009502515372,6.378929740427799,3905,5040,109.0,,7.0,,230,946,1050,120119,4745
2020-12-27,S92000003,Scotland,1681,121800,2228.3205268935235,150.12806439809734,34,4779,87.43139407244786,3733,1046488,19145.407976582508,13378,1867,13.955748243384662,7.062657631650916,5066,8312,142.0,,8.0,,287,1580,1681,121800,4779
2020-12-28,S92000003,Scotland,1804,123604,2261.3245517746063,159.27552140504935,31,4810,87.99853640687888,3902,1050390,19216.794731064765,20659,1990,9.632605644029235,8.041230328806114,8654,12005,155.0,,11.0,,406,1584,1804,123604,4810
2020-12-29,S92000003,Scotland,3133,126737,2318.642517380168,192.33443102817412,26,4836,88.47420417124039,5835,1056225,19323.54555433589,35114,3356,9.557441476334226,9.36021245774988,10824,24290,156.0,,12.0,,466,2890,3133,126737,4836
2020-12-30,S92000003,Scotland,2963,129700,2372.850347603366,222.521039151116,32,4868,89.05964141968532,6194,1062419,19436.864251738018,31401,3192,10.165281360466228,10.408884165116678,9704,21697,192.0,,7.0,,451,2741,2963,129700,4868
2020-12-31,S92000003,Scotland,2374,132074,2416.2824734723745,247.3472374679839,44,4912,89.86461763629711,5097,1067516,19530.113428466884,18720,2612,13.952991452991451,11.143927008069197,6167,12553,173.0,,9.0,,409,2203,2374,132074,4912
2021-01-01,S92000003,Scotland,1159,133233,2437.4862788144897,259.12916209293815,35,4947,90.50493962678377,2130,1069646,19569.0815953165,8394,1275,15.18942101501072,11.322660693501987,3714,4680,135.0,,14.0,,228,1047,1159,133233,4947
2021-01-02,S92000003,Scotland,2211,135444,2477.9363336992315,280.3695572630809,42,4989,91.27332601536772,4524,1074170,19651.847786315404,15245,2400,15.74286651361102,11.679996641266245,4824,10421,153.0,,9.0,,328,2072,2211,135444,4989
2021-01-03,S92000003,Scotland,2218,137662,2518.514452982071,290.1939260885474,42,5031,92.0417124039517,5002,1079172,19743.35894621296,17058,2390,14.01102122171415,11.743558608645824,6116,10942,137.0,,10.0,,393,1997,2218,137662,5031
2021-01-04,S92000003,Scotland,2376,140038,2561.983168679107,300.65861690450055,37,5068,92.71862422246616,5097,1084269,19836.608122941823,24450,2644,10.813905930470348,11.882406139032597,9175,15275,187.0,,12.0,,537,2107,2376,140038,5068
2021-01-05,S92000003,Scotland,3050,143088,2617.7826564215147,299.1401390413465,40,5108,93.45042078302232,7337,1091606,19970.83790706184,37296,3420,9.16988416988417,11.754411263469756,12055,25241,195.0,,17.0,,718,2702,3050,143088,5108
2021-01-06,S92000003,Scotland,2548,145636,2664.398097328942,291.5477497255763,48,5156,94.32857665568972,6467,1098073,20089.15111598976,30395,2899,9.53775291988814,11.639108460127476,10813,19582,200.0,,13.0,,581,2318,2548,145636,5156
2021-01-07,S92000003,Scotland,2197,147833,2704.59202341749,288.3095499451153,44,5200,95.13355287230152,6021,1104094,20199.30479326747,25211,2646,10.495418666455118,11.182607925390228,9253,15958,204.0,,18.0,,774,1872,2197,147833,5200
2021-01-08,S92000003,Scotland,1823,149656,2737.943651664837,300.4573728503476,42,5242,95.90193926088548,5439,1109533,20298.810830589096,21495,2230,10.374505698999767,10.88460414840783,8920,12575,198.0,,11.0,,582,1648,1823,149656,5242
2021-01-09,S92000003,Scotland,1497,151153,2765.331137943652,287.39480424442,38,5280,96.59714599341385,3933,1113466,20370.76472740578,13711,1752,12.778061410546275,10.601004622205451,5538,8173,182.0,,21.0,,422,1330,1497,151153,5280
2021-01-10,S92000003,Scotland,1423,152576,2791.364800585437,272.8503476033663,59,5339,97.6765459202342,3696,1117162,20438.38272960117,13424,1662,12.380810488676996,10.394500608499715,6021,7403,168.0,,15.0,,444,1218,1423,152576,5339
2021-01-11,S92000003,Scotland,2087,154663,2829.546286132455,267.563117453348,48,5387,98.55470179290155,5952,1123114,20547.27405781193,29253,2381,8.139336136464637,9.948180460813305,12145,17108,241.0,,9.0,,606,1775,2087,154663,5387
2021-01-12,S92000003,Scotland,1977,156640,2865.715331137944,247.93267471642883,51,5438,99.48774240761068,4924,1128038,20637.358214416392,31065,2410,7.757926927410269,9.711097876684857,12951,18114,211.0,,16.0,,756,1654,1977,156640,5438
2021-01-13,S92000003,Scotland,1712,158352,2897.0362239297474,232.63812660080487,51,5489,100.4207830223198,4676,1132714,20722.905232345405,25123,2097,8.34693308920113,9.52901143883176,10533,14590,180.0,,16.0,,625,1472,1712,158352,5489
2021-01-14,S92000003,Scotland,1620,159972,2926.6739846322725,222.0819612147823,58,5547,101.48188803512625,4183,1136897,20799.43285766557,20739,1996,9.624379188967644,9.384406692074156,8608,12131,204.0,,19.0,,530,1466,1620,159972,5547
2021-01-15,S92000003,Scotland,1535,161507,2954.756677643615,216.8130259787779,58,5605,102.54299304793268,4623,1141520,20884.01024515185,20018,1820,9.091817364372066,9.207411320459393,9322,10696,184.0,,13.0,,472,1348,1535,161507,5605
2021-01-16,S92000003,Scotland,1176,162683,2976.271496523966,210.9403585803147,76,5681,103.9334065129894,3239,1144759,20943.267471642885,12466,1392,11.16637253329055,9.046078586081745,5858,6608,170.0,,17.0,,347,1045,1176,162683,5681
2021-01-17,S92000003,Scotland,1199,163882,2998.207098426637,206.8422978412001,43,5724,104.72008781558728,2830,1147589,20995.04207830223,11206,1446,12.903801534892024,9.03583105357977,5540,5666,160.0,,15.0,,410,1036,1199,163882,5724
2021-01-18,S92000003,Scotland,1735,165617,3029.948774240761,200.4024881083059,63,5787,105.87266739846322,5298,1152887,21091.96853274789,28889,2064,7.144587905431132,8.845798830816154,14622,14267,175.0,,19.0,,557,1507,1735,165617,5787
2021-01-19,S92000003,Scotland,1548,167165,3058.269301134285,192.553969996341,70,5857,107.15331137943652,5026,1157913,21183.91877058178,30016,1831,6.100079957356077,8.518291491812443,14564,15452,197.0,,15.0,,517,1314,1548,167165,5857
2021-01-20,S92000003,Scotland,1572,168737,3087.028905964142,189.99268203439445,66,5923,108.36077570435418,4428,1162341,21264.928649835347,24796,1876,7.565736409098242,8.387902518058462,12386,12410,184.0,,17.0,,565,1311,1572,168737,5923
2021-01-21,S92000003,Scotland,1240,169977,3109.714599341383,183.04061470911088,57,5980,109.40358580314673,4401,1166742,21345.444566410537,21363,1598,7.480222815147686,8.085160735173508,10054,11309,194.0,,17.0,,538,1060,1240,169977,5980
2021-01-22,S92000003,Scotland,1228,171205,3132.1807537504574,177.4240761068423,68,6048,110.6476399560922,4146,1170888,21421.295279912185,18943,1470,7.760122472681201,7.907014538289127,9975,8968,170.0,,8.0,,434,1036,1228,171205,6048
2021-01-23,S92000003,Scotland,936,172141,3149.304793267472,173.0332967435053,53,6101,111.61727039882912,3392,1174280,21483.351628247347,11624,1109,9.540605643496216,7.75962461777345,5070,6554,147.0,,7.0,,305,804,936,172141,6101
2021-01-24,S92000003,Scotland,857,172998,3164.983534577388,166.7764361507501,70,6171,112.8979143798024,2961,1177241,21537.52286864252,10712,984,9.185959671396564,7.4701215637235805,5176,5536,119.0,,9.0,,253,731,857,172998,6171
2021-01-25,S92000003,Scotland,1318,174316,3189.096231247713,159.14745700695207,52,6223,113.84924990852544,4929,1182170,21627.69849981705,26507,1599,6.032368808239333,7.2707191531039665,15050,11457,148.0,,14.0,,502,1097,1318,174316,6223
2021-01-26,S92000003,Scotland,1178,175494,3210.647639956092,152.37833882180755,50,6273,114.76399560922064,4150,1186320,21703.62239297476,27252,1418,5.203287832085719,7.120547886994766,15829,11423,160.0,,6.0,,403,1015,1178,175494,6273
2021-01-27,S92000003,Scotland,1112,176606,3230.9915843395534,143.96267837541163,61,6334,115.8799853640688,4305,1190625,21782.38199780461,22619,1314,5.809275387948185,6.827794561933535,12422,10197,157.0,,13.0,,344,970,1112,176606,6334
2021-01-28,S92000003,Scotland,1113,177719,3251.3538236370287,141.63922429564582,46,6380,116.72155140870838,4500,1195125,21864.709110867178,21071,1310,6.217075601537658,6.634565480652787,10328,10743,140.0,,8.0,,400,910,1113,177719,6380
2021-01-29,S92000003,Scotland,961,178680,3268.935236004391,136.7544822539334,59,6439,117.80095133552872,3985,1199110,21937.614343212583,17483,1159,6.629297031401933,6.478567473846781,9237,8246,152.0,,12.0,,324,835,961,178680,6439
2021-01-30,S92000003,Scotland,779,179459,3283.186974021222,133.88218075375045,44,6483,118.60592755214051,2826,1201936,21989.31577021588,10537,931,8.835531935085887,6.39957115897225,4880,5657,117.0,,9.0,,221,710,779,179459,6483
2021-01-31,S92000003,Scotland,809,180268,3297.9875594584705,133.00402488108307,48,6531,119.4840834248079,2456,1204392,22034.248079034027,9806,966,9.851111564348358,6.429125854740343,5019,4787,108.0,,12.0,,240,726,809,180268,6531
2021-02-01,S92000003,Scotland,1095,181363,3318.020490303696,128.92425905598245,43,6574,120.27076472740578,4194,1208586,22110.97694840834,24555,1302,5.302382406841784,6.300488287842308,15672,8883,123.0,,9.0,,325,977,1095,181363,6574
2021-02-02,S92000003,Scotland,1049,182412,3337.211855104281,126.5642151481888,44,6618,121.07574094401755,4031,1212617,22184.72374679839,27108,1246,4.5964290984211305,6.178151210025605,17207,9901,112.0,,11.0,,348,898,1049,182412,6618
2021-02-03,S92000003,Scotland,930,183342,3354.226125137212,123.23454079765824,48,6666,121.95389681668496,3695,1216312,22252.323454079768,21780,1107,5.082644628099174,6.06090373280943,13180,8600,111.0,,5.0,,281,826,930,183342,6666
2021-02-04,S92000003,Scotland,899,184241,3370.673252835712,119.31942919868276,32,6698,122.5393340651299,3822,1220134,22322.24661544091,20882,1073,5.138396705296428,5.89023162896989,11210,9672,111.0,,7.0,,273,800,899,184241,6698
2021-02-05,S92000003,Scotland,935,185176,3387.778997438712,118.84376143432128,44,6742,123.34431028174168,3660,1223794,22389.2060007318,17944,1081,6.024297815425769,5.810937170090188,9918,8026,114.0,,14.0,,291,790,935,185176,6742
2021-02-06,S92000003,Scotland,698,185874,3400.548847420417,117.36187339919503,51,6793,124.27735089645078,2522,1226316,22435.345773874866,9856,805,8.167613636363637,5.74542753408979,4878,4978,92.0,,7.0,,154,651,698,185874,6793
2021-02-07,S92000003,Scotland,654,186528,3412.5137211855103,114.52616172703988,42,6835,125.04573728503476,2271,1228587,22476.89352360044,9200,780,8.478260869565217,5.630306491528651,4908,4292,96.0,,10.0,,208,572,654,186528,6835
2021-02-08,S92000003,Scotland,991,187519,3430.643980973289,112.62349066959383,40,6875,125.77753384559092,3655,1232242,22543.76143432126,23519,1155,4.910923083464433,5.562250074833639,15665,7854,83.0,,15.0,,315,840,991,187519,6875
2021-02-09,S92000003,Scotland,758,188277,3444.5115257958287,107.29967069154776,49,6924,126.67398463227222,2815,1235057,22595.2616172704,21985,888,4.039117580168297,5.503890832973811,15756,6229,97.0,,9.0,,300,588,758,188277,6924
2021-02-10,S92000003,Scotland,845,189122,3459.9707281375777,105.7446030003659,37,6961,127.35089645078668,2837,1237894,22647.164288327844,18369,1006,5.476618215471719,5.575130384789126,11929,6440,80.0,,7.0,,326,680,845,189122,6961
2021-02-11,S92000003,Scotland,842,189964,3475.375045737285,104.70179290157336,35,6996,127.99121844127332,3449,1241343,22710.2634467618,20219,1015,5.020030664226717,5.557757737918277,11116,9103,95.0,,12.0,,331,684,842,189964,6996
2021-02-12,S92000003,Scotland,902,190866,3491.8770581778267,104.09806073911452,41,7037,128.7413099158434,3643,1244986,22776.91181851445,17615,1027,5.830258302583026,5.528183301176685,9403,8212,94.0,,12.0,,283,744,902,190866,7037
2021-02-13,S92000003,Scotland,542,191408,3501.7929015733625,101.24405415294548,32,7069,129.32674716428832,2534,1247520,22823.27113062569,9783,641,6.552182357150159,5.395641726737924,4785,4998,70.0,,7.0,,154,487,542,191408,7069
2021-02-14,S92000003,Scotland,681,192089,3514.251738016831,101.73801683132088,32,7101,129.91218441273327,2245,1249765,22864.3432125869,9258,775,8.371138474832577,5.388909133070527,4927,4331,63.0,,9.0,,173,602,681,192089,7101
2021-02-15,S92000003,Scotland,963,193052,3531.8697402122207,101.22575923893156,34,7135,130.534211489206,3783,1253548,22933.552872301498,24548,1102,4.489164086687306,5.299851367663845,16652,7896,90.0,,13.0,,273,829,963,193052,7135
2021-02-16,S92000003,Scotland,912,193964,3548.554701792902,104.0431759970728,26,7161,131.0098792535675,3703,1257251,23001.298938894983,25697,1055,4.105537611394326,5.276159663396792,18127,7570,98.0,,8.0,,231,824,912,193964,7161
2021-02-17,S92000003,Scotland,825,194789,3563.6480058543725,103.67727771679472,28,7189,131.52213684595682,3459,1260710,23064.58104646908,20833,978,4.694475111601785,5.152673247207959,13726,7107,74.0,,8.0,,216,762,825,194789,7189
2021-02-18,S92000003,Scotland,879,195668,3579.729235272594,104.3541895353092,35,7224,132.16245883644345,4163,1264873,23140.74277350897,23216,1012,4.359062715368712,5.032455135547919,12021,11195,77.0,,9.0,,217,795,879,195668,7224
